class,smell,description
/guava/src/com/google/common/cache/CacheBuilder.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FluentIterable.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/Suppliers.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/Suppliers.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Maps.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/FunctionalEquivalence.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/FunctionalEquivalence.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/FilteredEntryMultimap.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Iterators.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Iterators.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/util/concurrent/Callables.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
