Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlocksSuite.java,1,0,1,0,1,0,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/RemoteBlockPushResolverSuite.java,107,105,1,1,1,103,2,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/RetryingBlockTransferorSuite.java,30,27,1,2,1,27,1,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ShuffleIndexInformationSuite.java,4,3,1,0,1,3,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ShuffleTransportContextSuite.java,5,4,1,0,1,4,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/SslExternalShuffleIntegrationSuite.java,1,0,1,0,1,0,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/SslExternalShuffleSecuritySuite.java,1,0,1,0,1,0,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/SslShuffleTransportContextSuite.java,1,0,1,0,1,0,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/TestShuffleDataContext.java,5,0,1,4,1,0,3,1
/common/network-yarn/src/main/java/org/apache/spark/network/yarn/util/HadoopConfigProvider.java,2,0,1,1,1,0,0,1
