class,loc
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredComplexSessionization.java,294
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredKafkaWordCount.java,40
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredKerberizedKafkaWordCount.java,42
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredNetworkWordCount.java,34
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredNetworkWordCountWindowed.java,58
/examples/src/main/java/org/apache/spark/examples/sql/streaming/JavaStructuredSessionization.java,39
/examples/src/main/java/org/apache/spark/examples/ml/JavaSummarizerExample.java,41
/examples/src/main/java/org/apache/spark/examples/mllib/JavaSummaryStatisticsExample.java,27
/examples/src/main/java/org/apache/spark/examples/mllib/JavaSVDExample.java,38
/examples/src/main/java/org/apache/spark/examples/mllib/JavaSVMWithSGDExample.java,33
/examples/src/main/java/org/apache/spark/examples/JavaTC.java,55
/examples/src/main/java/org/apache/spark/examples/ml/JavaTfIdfExample.java,46
/examples/src/main/java/org/apache/spark/examples/ml/JavaTokenizerExample.java,50
/examples/src/main/java/org/apache/spark/examples/ml/JavaUnivariateFeatureSelectorExample.java,46
/examples/src/main/java/org/apache/spark/examples/sql/JavaUserDefinedScalar.java,33
/examples/src/main/java/org/apache/spark/examples/sql/JavaUserDefinedTypedAggregation.java,97
/examples/src/main/java/org/apache/spark/examples/sql/JavaUserDefinedUntypedAggregation.java,80
/common/utils/src/main/java/org/apache/spark/network/util/JavaUtils.java,253
/examples/src/main/java/org/apache/spark/examples/ml/JavaVarianceThresholdSelectorExample.java,41
/examples/src/main/java/org/apache/spark/examples/ml/JavaVectorAssemblerExample.java,36
