class,loc
/core/src/com/google/inject/internal/util/NewThrowableFinder.java,15
/extensions/grapher/src/com/google/inject/grapher/Node.java,31
/extensions/grapher/src/com/google/inject/grapher/NodeCreator.java,5
/extensions/grapher/src/com/google/inject/grapher/NodeId.java,40
/extensions/grapher/src/com/google/inject/grapher/graphviz/NodeShape.java,14
/extensions/grapher/src/com/google/inject/grapher/graphviz/NodeStyle.java,19
/core/src/com/google/inject/internal/Nullability.java,14
/core/src/com/google/inject/multibindings/OptionalBinder.java,39
/core/src/com/google/inject/multibindings/OptionalBinderBinding.java,13
/core/src/com/google/inject/OutOfScopeException.java,12
/core/src/com/google/inject/package-info.java,1
/core/src/com/google/inject/internal/package-info.java,1
/core/src/com/google/inject/spi/package-info.java,1
/core/src/com/google/inject/util/package-info.java,1
/core/src/com/google/inject/multibindings/package-info.java,1
/core/src/com/google/inject/name/package-info.java,1
/core/src/com/google/inject/binder/package-info.java,1
/core/src/com/google/inject/matcher/package-info.java,1
/extensions/servlet/src/com/google/inject/servlet/package-info.java,1
/extensions/assistedinject/src/com/google/inject/assistedinject/package-info.java,1
/extensions/persist/src/com/google/inject/persist/jpa/package-info.java,1
/extensions/persist/src/com/google/inject/persist/finder/package-info.java,1
/extensions/persist/src/com/google/inject/persist/package-info.java,1
/extensions/jndi/src/com/google/inject/jndi/package-info.java,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/package-info.java,1
/extensions/jmx/src/com/google/inject/tools/jmx/package-info.java,1
/extensions/spring/src/com/google/inject/spring/package-info.java,1
/core/src/com/google/inject/internal/PackageNameCompressor.java,146
/extensions/assistedinject/src/com/google/inject/assistedinject/Parameter.java,104
/extensions/assistedinject/src/com/google/inject/assistedinject/ParameterListKey.java,34
/extensions/persist/src/com/google/inject/persist/PersistFilter.java,41
/extensions/persist/src/com/google/inject/persist/PersistModule.java,31
/extensions/persist/src/com/google/inject/persist/PersistService.java,5
/extensions/grapher/src/com/google/inject/grapher/graphviz/PortIdFactory.java,5
/extensions/grapher/src/com/google/inject/grapher/graphviz/PortIdFactoryImpl.java,8
/core/src/com/google/inject/PrivateBinder.java,11
/core/src/com/google/inject/internal/PrivateElementProcessor.java,20
/core/src/com/google/inject/spi/PrivateElements.java,11
/core/src/com/google/inject/internal/PrivateElementsImpl.java,97
/core/src/com/google/inject/PrivateModule.java,112
/core/src/com/google/inject/internal/ProcessedBindingData.java,32
/core/src/com/google/inject/ProvidedBy.java,10
/core/src/com/google/inject/internal/ProvidedByInternalFactory.java,64
/core/src/com/google/inject/Provider.java,7
/extensions/grapher/src/com/google/inject/grapher/ProviderAliasCreator.java,20
/core/src/com/google/inject/spi/ProviderBinding.java,7
