class,smell,description
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/LeaderElectionCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/GetOffsetShell.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/GetOffsetShell.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/GetOffsetShell.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/GetOffsetShell.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/GetOffsetShell.java,java:S106,Replace this use of System.out by a logger.
/storage/src/main/java/org/apache/kafka/server/log/remote/metadata/storage/TopicBasedRemoteLogMetadataManagerConfig.java,java:S106,Replace this use of System.out by a logger.
/storage/src/main/java/org/apache/kafka/server/log/remote/storage/RemoteLogManagerConfig.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ConnectPluginPath.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ConnectPluginPath.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ReplicaVerificationTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ReplicaVerificationTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ReplicaVerificationTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ReplicaVerificationTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/DeleteRecordsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/StreamsResetter.java,java:S106,Replace this use of System.out by a logger.
/connect/mirror/src/main/java/org/apache/kafka/connect/mirror/MirrorCheckpointConfig.java,java:S106,Replace this use of System.out by a logger.
