Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfigurationType.java,26,0,0,26,1,0,24,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfigurationWorkingCopy.java,25,0,0,25,1,0,23,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchDelegate.java,10,0,0,10,1,0,8,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchesListener.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchesListener2.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchListener.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchManager.java,54,6,0,48,1,0,46,7
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchMode.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILogicalStructureProvider.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/ILogicalStructureType.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IMemoryBlockListener.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IMemoryBlockManager.java,9,0,0,9,1,0,7,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IProcessFactory.java,3,0,0,3,2,0,1,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IPrototypeAttributesLabelProvider.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IRequest.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IStatusHandler.java,3,0,0,3,2,0,1,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/IStreamListener.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/Launch.java,49,7,2,40,1,7,40,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/Breakpoint.java,31,4,0,27,2,4,25,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/DebugElement.java,13,2,0,11,1,2,9,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IBinaryStreamMonitor.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IBinaryStreamsProxy.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IBreakpoint.java,24,6,0,18,2,0,16,6
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IBreakpointImportParticipant.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugElement.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugModelProvider.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugTarget.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDisconnect.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDropToFrame.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IErrorReportingExpression.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IExpression.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IFilteredStep.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IFlushableStreamMonitor.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IIndexedValue.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILaunchConfigurationDelegate.java,5,1,0,4,1,1,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILaunchConfigurationDelegate2.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILineBreakpoint.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILogicalStructureTypeDelegate.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILogicalStructureTypeDelegate2.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILogicalStructureTypeDelegate3.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlock.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockExtension.java,20,0,0,20,1,0,18,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockRetrieval.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockRetrievalExtension.java,3,0,0,3,1,0,0,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IPersistableSourceLocator.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IProcess.java,16,4,0,12,1,0,10,5
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IRegister.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IRegisterGroup.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ISourceLocator.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStackFrame.java,11,0,0,11,1,0,9,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStep.java,9,0,0,9,1,0,7,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStepFilter.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStepFilters.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamMonitor.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamsProxy.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamsProxy2.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ISuspendResume.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ITerminate.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IThread.java,8,0,0,8,2,0,6,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/ITriggerPoint.java,6,1,0,5,1,0,3,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IValue.java,7,0,0,7,2,0,5,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IValueModification.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IVariable.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpression.java,8,0,0,8,1,0,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionDelegate.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionListener.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionResult.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchpoint.java,8,0,0,8,1,0,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/LaunchConfigurationDelegate.java,35,15,1,19,1,13,18,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/LineBreakpoint.java,5,0,0,5,2,0,3,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/MemoryByte.java,29,0,0,29,1,0,27,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/model/RuntimeProcess.java,62,25,0,37,1,24,36,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/RefreshUtil.java,32,17,0,15,1,10,13,8
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/AbstractSourceLookupDirector.java,51,28,2,21,1,12,36,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/AbstractSourceLookupParticipant.java,8,2,0,6,1,2,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/AbstractSourceContainer.java,8,0,1,7,1,0,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/AbstractSourceContainerTypeDelegate.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ArchiveSourceContainer.java,8,1,0,7,1,0,5,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/CompositeSourceContainer.java,6,2,0,4,1,2,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ContainerSourceContainer.java,16,11,0,5,1,11,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/DefaultSourceContainer.java,7,1,0,6,1,0,4,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/DirectorySourceContainer.java,10,4,0,6,2,1,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ExternalArchiveSourceContainer.java,23,16,0,7,1,13,6,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/FolderSourceContainer.java,5,1,0,4,1,0,2,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/LocalFileStorage.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ProjectSourceContainer.java,7,1,0,6,1,0,4,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/WorkspaceSourceContainer.java,4,1,0,3,1,0,1,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ZipEntryStorage.java,9,0,0,9,1,0,7,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/IPersistableSourceLocator2.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainer.java,9,0,0,9,1,0,7,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainerType.java,5,0,0,5,1,0,3,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainerTypeDelegate.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceLookupDirector.java,19,0,0,19,1,0,17,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceLookupParticipant.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourcePathComputer.java,5,1,0,4,1,0,2,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourcePathComputerDelegate.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/BreakpointImportParticipantDelegate.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/BreakpointManager.java,116,43,2,71,1,44,70,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/CommandAdapterFactory.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/DebugCommandRequest.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/DisconnectCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/DropToFrameCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/ForEachCommand.java,3,0,1,2,1,0,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/Request.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/ResumeCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/StepCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/StepFiltersCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/StepIntoCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/StepOverCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/StepReturnCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/SuspendCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/commands/TerminateCommand.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/DebugCoreMessages.java,3,2,0,1,1,1,1,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/DebugOptions.java,10,4,0,6,1,0,8,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/DebugPreferenceInitializer.java,4,2,0,2,1,2,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/EnvironmentVariableResolver.java,4,2,0,2,1,2,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/ExpressionManager.java,49,27,0,22,1,16,28,4
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/GroupLaunch.java,29,19,0,10,1,19,8,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/GroupLaunchConfigurationDelegate.java,44,41,0,3,1,32,10,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/GroupLaunchElement.java,7,4,0,3,1,3,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/GroupMemberChangeListener.java,4,2,0,2,1,1,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/observer/ProcessObserver.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/groups/observer/StreamObserver.java,8,6,0,2,1,6,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/IConfigurationElementConstants.java,114,56,0,58,1,0,56,57
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/IExpressionsListener2.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/IInternalDebugCoreConstants.java,8,3,0,5,1,0,3,4
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/IMementoConstants.java,11,10,0,1,1,0,8,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/InputStreamMonitor.java,24,6,0,18,1,6,16,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchablePropertyTester.java,5,2,0,3,1,2,1,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchConfiguration.java,62,26,3,33,1,19,32,10
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchConfigurationComparator.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchConfigurationInfo.java,94,38,0,56,1,23,68,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchConfigurationType.java,35,15,0,20,1,15,18,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchConfigurationWorkingCopy.java,47,17,0,30,1,17,28,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchDelegate.java,19,8,0,11,1,7,10,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchManager.java,172,64,0,108,1,62,106,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LaunchMode.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LogicalStructureManager.java,34,20,0,14,1,18,12,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LogicalStructureProvider.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/LogicalStructureType.java,9,2,0,7,1,0,6,2
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/MemoryBlockManager.java,19,11,0,8,1,11,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/NullStreamsProxy.java,3,2,0,1,1,2,0,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/OutputStreamMonitor.java,23,6,0,17,1,6,15,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/Preferences.java,29,1,0,28,1,1,26,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/PreferredDelegateModifyListener.java,4,2,0,2,1,2,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/RefreshScopeComparator.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/ResourceFactory.java,10,7,0,3,1,3,3,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/ArchiveSourceContainerType.java,11,9,0,2,1,9,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/DefaultSourceContainerType.java,4,2,0,2,1,2,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/DirectorySourceContainerType.java,11,9,0,2,1,9,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/ExternalArchiveSourceContainerType.java,11,9,0,2,1,9,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/FolderSourceContainerType.java,11,9,0,2,1,9,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/ProjectSourceContainerType.java,11,9,0,2,1,9,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/WorkspaceSourceContainerType.java,4,2,0,2,1,2,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/SourceContainerType.java,6,2,0,4,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/SourceLocatorMementoComparator.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/SourceLookupMessages.java,3,2,0,1,1,1,1,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/SourceLookupUtils.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/SourcePathComputer.java,6,2,0,4,1,0,4,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/StepFilter.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/StepFilterManager.java,8,1,0,7,1,0,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/StreamDecoder.java,8,4,0,4,1,2,2,3
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/StreamsProxy.java,19,8,0,11,1,8,9,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/SystemPropertyResolver.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/SystemVariableResolver.java,10,8,0,2,1,8,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/ContainerResolver.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/DateTimeResolver.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/Messages.java,3,2,0,1,1,1,1,0
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/ProjectResolver.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/ResourceResolver.java,16,8,0,8,1,8,6,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/variables/WorkspaceResolver.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/WatchExpression.java,24,4,0,20,1,4,18,1
/debug/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/XMLMemento.java,87,58,16,13,1,56,29,1
/debug/org.eclipse.debug.examples.core/pdavm/src/org/eclipse/debug/examples/pdavm/PDAVirtualMachine.java,247,215,0,32,1,213,32,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/ClockControl.java,5,2,0,3,1,2,1,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/LengthControl.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/MidiLaunch.java,10,0,0,10,1,0,8,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/MidiLaunchDelegate.java,22,15,0,7,1,10,6,5
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/SequencerControl.java,13,0,0,13,1,0,11,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/TempoControl.java,6,2,0,4,1,2,2,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/midi/launcher/TimeControl.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/breakpoints/PDALineBreakpoint.java,26,13,1,12,1,12,12,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/breakpoints/PDARunToLineBreakpoint.java,7,2,0,5,1,2,3,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/breakpoints/PDAWatchpoint.java,21,11,0,10,1,5,13,2
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/DebugCorePlugin.java,22,8,0,14,1,1,14,6
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/launcher/PDALaunchDelegate.java,28,24,0,4,1,24,2,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/IPDAEventListener.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAArray.java,3,1,0,2,1,1,1,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAArrayEntry.java,4,2,0,2,1,2,1,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDADebugElement.java,6,0,0,6,1,0,4,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDADebugTarget.java,45,33,0,12,1,25,18,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAMemoryBlock.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAStackFrame.java,7,0,0,7,1,0,5,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAStackValue.java,3,0,0,3,1,0,1,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAThread.java,78,49,0,29,1,49,27,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAValue.java,9,6,0,3,1,6,1,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/PDAVariable.java,6,2,0,4,1,1,3,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/model/WordStructureDelegate.java,12,10,0,2,1,10,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDABitFieldData.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAChildrenCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAClearBreakpointCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDACommand.java,4,0,0,4,1,0,2,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDACommandResult.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDADataCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDADropFrameCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAEvalCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAEvalResultEvent.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAEvent.java,2,0,0,2,1,0,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAEventStopCommand.java,5,3,0,2,2,3,0,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAExitedEvent.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAFrameCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAFrameCommandResult.java,3,0,0,3,2,0,1,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAFrameData.java,3,1,0,2,2,1,0,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAGroupsCommand.java,3,1,0,2,2,1,0,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAListResult.java,3,1,0,2,2,1,0,0
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDANoSuchLabelEvent.java,5,3,0,2,1,3,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAPopDataCommand.java,3,1,0,2,1,1,0,1
/debug/org.eclipse.debug.examples.core/src/org/eclipse/debug/examples/core/pda/protocol/PDAPushDataCommand.java,3,1,0,2,2,1,0,0
